month,region,bu,product_line,segment,orders,cancellations,backlog,avg_discount,asp
2024-09,EMEA,Core,Beta,Enterprise,39,3,12,0.05,20598.14
2024-09,EMEA,Core,Gamma,SMB,164,11,104,0.156,18882.36
2024-09,EMEA,Core,Gamma,MidMarket,117,10,90,0.102,19776.1
2024-09,EMEA,Core,Gamma,Enterprise,70,4,0,0.066,20154.49
2024-09,EMEA,Core,ServicesPlus,SMB,85,6,41,0.175,18314.74
2024-09,EMEA,Core,ServicesPlus,MidMarket,69,6,61,0.108,20125.28
2024-09,EMEA,Core,ServicesPlus,Enterprise,44,3,19,0.058,21118.89
2024-09,EMEA,Growth,Alpha,SMB,131,6,68,0.193,17287.59
2024-09,EMEA,Growth,Alpha,MidMarket,87,3,50,0.135,18246.97
2024-09,EMEA,Growth,Alpha,Enterprise,57,4,21,0.107,19859.73
2024-09,EMEA,Growth,Beta,SMB,87,7,40,0.172,18172.84
2024-09,EMEA,Growth,Beta,MidMarket,70,2,38,0.136,19477.44
2024-09,EMEA,Growth,Beta,Enterprise,34,3,23,0.074,20256.46
2024-09,EMEA,Growth,Gamma,SMB,189,10,149,0.206,17366.85
2024-09,EMEA,Growth,Gamma,MidMarket,151,11,79,0.147,18760.82
2024-09,EMEA,Growth,Gamma,Enterprise,81,6,38,0.093,20158.69
2024-09,EMEA,Growth,ServicesPlus,SMB,162,14,94,0.189,18382.45
2024-09,EMEA,Growth,ServicesPlus,MidMarket,112,8,60,0.143,18484.69
2024-09,EMEA,Growth,ServicesPlus,Enterprise,64,4,14,0.08,21099.3
2024-09,EMEA,Services,Alpha,SMB,169,8,74,0.185,18263.26
2024-09,EMEA,Services,Alpha,MidMarket,133,4,92,0.131,18647.04
2024-09,EMEA,Services,Alpha,Enterprise,66,6,48,0.077,19664.35
2024-09,EMEA,Services,Beta,SMB,197,13,97,0.191,17482.15
2024-09,EMEA,Services,Beta,MidMarket,152,7,87,0.128,19488.25
2024-09,EMEA,Services,Beta,Enterprise,87,3,87,0.079,20936.17
2024-09,EMEA,Services,Gamma,SMB,154,8,108,0.172,17915.12
2024-09,EMEA,Services,Gamma,MidMarket,125,7,59,0.076,20523.87
2024-09,EMEA,Services,Gamma,Enterprise,80,5,40,0.076,20052.44
2024-09,EMEA,Services,ServicesPlus,SMB,76,4,47,0.17,18260.57
2024-09,EMEA,Services,ServicesPlus,MidMarket,62,2,45,0.106,19015.48
2024-09,EMEA,Services,ServicesPlus,Enterprise,35,1,4,0.083,20273.47
2024-09,APAC,Core,Alpha,SMB,84,5,58,0.161,18863.87
2024-09,APAC,Core,Alpha,MidMarket,61,3,36,0.092,19860.78
2024-09,APAC,Core,Alpha,Enterprise,32,1,33,0.079,20577.16
2024-09,APAC,Core,Beta,SMB,171,6,100,0.142,18753.23
2024-09,APAC,Core,Beta,MidMarket,161,13,63,0.126,18783.77
2024-09,APAC,Core,Beta,Enterprise,99,6,54,0.071,20762.31
2024-09,APAC,Core,Gamma,SMB,102,8,68,0.147,18307.7
2024-09,APAC,Core,Gamma,MidMarket,81,4,48,0.097,19958.48
2024-09,APAC,Core,Gamma,Enterprise,44,4,20,0.065,20522.43
2024-09,APAC,Core,ServicesPlus,SMB,168,9,114,0.155,18291.5
2024-09,APAC,Core,ServicesPlus,MidMarket,140,11,84,0.092,20259.22
2024-09,APAC,Core,ServicesPlus,Enterprise,92,8,60,0.065,19760.1
2024-09,APAC,Growth,Alpha,SMB,109,9,47,0.201,16935.54
2024-09,APAC,Growth,Alpha,MidMarket,82,4,35,0.126,19633.65
2024-09,APAC,Growth,Alpha,Enterprise,56,3,22,0.103,19819.39
2024-09,APAC,Growth,Beta,SMB,147,5,79,0.206,17524.54
2024-09,APAC,Growth,Beta,MidMarket,131,11,53,0.123,19097.04
2024-09,APAC,Growth,Beta,Enterprise,61,3,62,0.113,19002.65
2024-09,APAC,Growth,Gamma,SMB,254,9,110,0.191,17451.21
2024-09,APAC,Growth,Gamma,MidMarket,156,5,77,0.153,18717.81
2024-09,APAC,Growth,Gamma,Enterprise,97,4,49,0.086,19651.56
2024-09,APAC,Growth,ServicesPlus,SMB,174,15,76,0.203,17629.23
2024-09,APAC,Growth,ServicesPlus,MidMarket,147,6,60,0.145,19298.41
2024-09,APAC,Growth,ServicesPlus,Enterprise,76,4,44,0.106,19786.01
2024-09,APAC,Services,Alpha,SMB,190,8,106,0.178,18605.76
2024-09,APAC,Services,Alpha,MidMarket,149,5,104,0.088,20214.63
2024-09,APAC,Services,Alpha,Enterprise,77,7,52,0.074,20633.28
2024-09,APAC,Services,Beta,SMB,148,9,68,0.152,18344.67
2024-09,APAC,Services,Beta,MidMarket,113,10,91,0.108,18934.44
2024-09,APAC,Services,Beta,Enterprise,71,6,47,0.08,20646.43
2024-09,APAC,Services,Gamma,SMB,173,7,98,0.151,19106.45
2024-09,APAC,Services,Gamma,MidMarket,123,7,68,0.111,19322.29
2024-09,APAC,Services,Gamma,Enterprise,73,5,9,0.06,20201.8
2024-09,APAC,Services,ServicesPlus,SMB,135,9,87,0.161,18476.02
2024-09,APAC,Services,ServicesPlus,MidMarket,96,7,79,0.102,19854.59
2024-09,APAC,Services,ServicesPlus,Enterprise,56,2,26,0.07,20138.99
2024-10,NA,Core,Alpha,SMB,90,3,47,0.156,18225.97
2024-10,NA,Core,Alpha,MidMarket,72,5,54,0.117,19793.86
2024-10,NA,Core,Alpha,Enterprise,44,4,14,0.071,20630.28
2024-10,NA,Core,Beta,SMB,126,4,113,0.134,18441.61
2024-10,NA,Core,Beta,MidMarket,110,6,69,0.108,19806.37
2024-10,NA,Core,Beta,Enterprise,59,3,63,0.068,20163.27
2024-10,NA,Core,Gamma,SMB,81,6,49,0.163,17669.35
2024-10,NA,Core,Gamma,MidMarket,61,2,31,0.107,19777.52
2024-10,NA,Core,Gamma,Enterprise,33,2,28,0.055,20542.26
2024-10,NA,Core,ServicesPlus,SMB,68,4,40,0.142,19031.89
2024-10,NA,Core,ServicesPlus,MidMarket,56,4,34,0.095,19996.77
2024-10,NA,Core,ServicesPlus,Enterprise,23,1,15,0.059,20253.83
2024-10,NA,Growth,Alpha,SMB,100,8,64,0.196,17477.78
2024-10,NA,Growth,Alpha,MidMarket,74,4,34,0.13,19759.21
2024-10,NA,Growth,Alpha,Enterprise,45,3,24,0.106,19558.34
2024-10,NA,Growth,Beta,SMB,252,8,104,0.199,17587.52
2024-10,NA,Growth,Beta,MidMarket,185,8,108,0.14,18901.23
2024-10,NA,Growth,Beta,Enterprise,109,5,87,0.121,19691.64
2024-10,NA,Growth,Gamma,SMB,232,13,119,0.197,17209.53
2024-10,NA,Growth,Gamma,MidMarket,161,8,103,0.153,18646.97
2024-10,NA,Growth,Gamma,Enterprise,98,7,29,0.111,19957.43
2024-10,NA,Growth,ServicesPlus,SMB,65,3,36,0.199,17442.57
2024-10,NA,Growth,ServicesPlus,MidMarket,51,3,40,0.125,19473.34
2024-10,NA,Growth,ServicesPlus,Enterprise,31,3,15,0.073,20122.38
2024-10,NA,Services,Alpha,SMB,67,3,44,0.186,17499.61
2024-10,NA,Services,Alpha,MidMarket,58,3,30,0.102,19743.6
2024-10,NA,Services,Alpha,Enterprise,26,1,26,0.093,19979.61
2024-10,NA,Services,Beta,SMB,139,11,73,0.184,17944.93
2024-10,NA,Services,Beta,MidMarket,105,8,63,0.112,19840.45
2024-10,NA,Services,Beta,Enterprise,59,4,45,0.049,20133.75
2024-10,NA,Services,Gamma,SMB,115,10,67,0.165,18511.36
2024-10,NA,Services,Gamma,MidMarket,89,5,31,0.104,19309.94
2024-10,NA,Services,Gamma,Enterprise,44,3,13,0.086,20455.03
2024-10,NA,Services,ServicesPlus,SMB,61,3,35,0.151,18575.05
2024-10,NA,Services,ServicesPlus,MidMarket,58,3,28,0.12,20043.22
2024-10,NA,Services,ServicesPlus,Enterprise,24,3,19,0.081,20216.14
2024-10,EMEA,Core,Alpha,SMB,150,11,102,0.173,18913.12
2024-10,EMEA,Core,Alpha,MidMarket,102,9,61,0.11,19911.32
2024-10,EMEA,Core,Alpha,Enterprise,65,5,72,0.052,20614.04
2024-10,EMEA,Core,Beta,SMB,91,8,46,0.149,18892.32
2024-10,EMEA,Core,Beta,MidMarket,74,7,66,0.1,19842.51
2024-10,EMEA,Core,Beta,Enterprise,53,3,27,0.054,20727.9
2024-10,EMEA,Core,Gamma,SMB,174,6,104,0.151,18489.1
2024-10,EMEA,Core,Gamma,MidMarket,138,6,54,0.12,19207.5
2024-10,EMEA,Core,Gamma,Enterprise,78,4,41,0.066,20778.32
2024-10,EMEA,Core,ServicesPlus,SMB,98,4,43,0.159,18893.53
2024-10,EMEA,Core,ServicesPlus,MidMarket,77,2,35,0.08,20232.63
2024-10,EMEA,Core,ServicesPlus,Enterprise,38,3,7,0.073,19891.22
2024-10,EMEA,Growth,Alpha,SMB,145,10,72,0.193,17691.28
2024-10,EMEA,Growth,Alpha,MidMarket,96,6,61,0.147,18931.85
2024-10,EMEA,Growth,Alpha,Enterprise,58,3,39,0.107,18622.07
2024-10,EMEA,Growth,Beta,SMB,91,8,53,0.191,17322.98
2024-10,EMEA,Growth,Beta,MidMarket,57,3,35,0.12,19359.15
2024-10,EMEA,Growth,Beta,Enterprise,40,3,18,0.11,20269.9
2024-10,EMEA,Growth,Gamma,SMB,206,9,74,0.205,17426.68
2024-10,EMEA,Growth,Gamma,MidMarket,136,8,101,0.12,19537.82
2024-10,EMEA,Growth,Gamma,Enterprise,86,5,40,0.101,19591.21
2024-10,EMEA,Growth,ServicesPlus,SMB,144,6,79,0.191,18214.77
2024-10,EMEA,Growth,ServicesPlus,MidMarket,119,10,74,0.151,18222.42
2024-10,EMEA,Growth,ServicesPlus,Enterprise,71,4,0,0.115,20116.82
2024-10,EMEA,Services,Alpha,SMB,184,6,117,0.175,18012.86
2024-10,EMEA,Services,Alpha,MidMarket,110,6,56,0.077,20713.27
2024-10,EMEA,Services,Alpha,Enterprise,77,6,39,0.096,19694.68
2024-10,EMEA,Services,Beta,SMB,173,7,136,0.162,18788.6
2024-10,EMEA,Services,Beta,MidMarket,127,6,65,0.106,19563.41
2024-10,EMEA,Services,Beta,Enterprise,78,4,60,0.068,20775.17
2024-10,EMEA,Services,Gamma,SMB,136,12,82,0.182,18277.52
2024-10,EMEA,Services,Gamma,MidMarket,119,5,85,0.093,19840.34
2024-10,EMEA,Services,Gamma,Enterprise,74,5,54,0.074,20855.99
2024-10,EMEA,Services,ServicesPlus,SMB,78,5,47,0.167,18507.45
2024-10,EMEA,Services,ServicesPlus,MidMarket,61,5,48,0.109,19730.17
2024-10,EMEA,Services,ServicesPlus,Enterprise,33,1,8,0.077,20088.35
2024-10,APAC,Core,Alpha,SMB,76,2,40,0.164,18826.82
2024-10,APAC,Core,Alpha,MidMarket,71,6,47,0.113,19621.46
2024-10,APAC,Core,Alpha,Enterprise,34,2,8,0.069,19486.62
2024-10,APAC,Core,Beta,SMB,179,13,135,0.15,18771.38
2024-10,APAC,Core,Beta,MidMarket,159,8,97,0.098,19762.03
2024-10,APAC,Core,Beta,Enterprise,78,4,29,0.058,20813.73
2024-10,APAC,Core,Gamma,SMB,102,7,46,0.16,19118.24
2024-10,APAC,Core,Gamma,MidMarket,77,3,47,0.101,19899.45
2024-10,APAC,Core,Gamma,Enterprise,42,2,13,0.068,20045.77
2024-10,APAC,Core,ServicesPlus,SMB,169,11,114,0.142,19028.6
2024-10,APAC,Core,ServicesPlus,MidMarket,129,6,84,0.099,19912.55
2024-10,APAC,Core,ServicesPlus,Enterprise,64,4,69,0.073,19736.6
2024-10,APAC,Growth,Alpha,SMB,105,5,56,0.199,17730.82
2024-10,APAC,Growth,Alpha,MidMarket,81,3,37,0.157,18670.74
2024-10,APAC,Growth,Alpha,Enterprise,49,4,15,0.117,19190.97
2024-10,APAC,Growth,Beta,SMB,150,9,105,0.18,17421.2
2024-10,APAC,Growth,Beta,MidMarket,109,6,65,0.137,18882.59
2024-10,APAC,Growth,Beta,Enterprise,67,2,50,0.101,20478.89
2024-10,APAC,Growth,Gamma,SMB,221,11,114,0.197,18024.69
2024-10,APAC,Growth,Gamma,MidMarket,153,10,82,0.145,18936.38
2024-10,APAC,Growth,Gamma,Enterprise,95,8,25,0.102,19845.35
2024-10,APAC,Growth,ServicesPlus,SMB,165,11,95,0.2,17306.04
2024-10,APAC,Growth,ServicesPlus,MidMarket,148,12,99,0.128,19234.26
2024-10,APAC,Growth,ServicesPlus,Enterprise,73,3,36,0.095,20128.26
2024-10,APAC,Services,Alpha,SMB,191,12,107,0.162,17471.31
2024-10,APAC,Services,Alpha,MidMarket,145,9,58,0.094,19916.74
2024-10,APAC,Services,Alpha,Enterprise,99,5,81,0.089,20085.57
2024-10,APAC,Services,Beta,SMB,155,5,83,0.182,17545.28
2024-10,APAC,Services,Beta,MidMarket,109,9,50,0.103,19633.74
2024-10,APAC,Services,Beta,Enterprise,71,3,37,0.061,20671.23
2024-10,APAC,Services,Gamma,SMB,133,11,98,0.164,18190.41
2024-10,APAC,Services,Gamma,MidMarket,131,6,39,0.111,19174.89
2024-10,APAC,Services,Gamma,Enterprise,80,4,10,0.079,20449.22
2024-10,APAC,Services,ServicesPlus,SMB,140,5,97,0.158,18088.54
2024-10,APAC,Services,ServicesPlus,MidMarket,130,5,59,0.091,19521.42
2024-10,APAC,Services,ServicesPlus,Enterprise,61,4,15,0.069,20907.08
2024-11,NA,Core,Alpha,SMB,103,6,54,0.15,18747.91
2024-11,NA,Core,Alpha,MidMarket,80,5,61,0.125,19027.14
2024-11,NA,Core,Alpha,Enterprise,47,2,26,0.046,20739.12
2024-11,NA,Core,Beta,SMB,158,10,91,0.157,18218.05
2024-11,NA,Core,Beta,MidMarket,152,6,57,0.105,18657.37
2024-11,NA,Core,Beta,Enterprise,70,2,36,0.061,20787.84
2024-11,NA,Core,Gamma,SMB,88,5,36,0.147,18694.9
2024-11,NA,Core,Gamma,MidMarket,67,2,28,0.081,20261.84
2024-11,NA,Core,Gamma,Enterprise,39,1,24,0.078,20392.75
2024-11,NA,Core,ServicesPlus,SMB,71,5,46,0.152,18114.84
2024-11,NA,Core,ServicesPlus,MidMarket,64,5,31,0.092,19673.55
2024-11,NA,Core,ServicesPlus,Enterprise,35,2,8,0.064,21074.19
2024-11,NA,Growth,Alpha,SMB,111,7,47,0.213,17594.25
2024-11,NA,Growth,Alpha,MidMarket,79,3,29,0.144,19400.5
2024-11,NA,Growth,Alpha,Enterprise,45,1,21,0.074,20553.5
2024-11,NA,Growth,Beta,SMB,267,15,132,0.189,17856.73
2024-11,NA,Growth,Beta,MidMarket,227,7,107,0.165,18344.15
2024-11,NA,Growth,Beta,Enterprise,124,11,78,0.107,19810.92
2024-11,NA,Growth,Gamma,SMB,257,9,134,0.202,17633.96
2024-11,NA,Growth,Gamma,MidMarket,193,15,79,0.15,18690.5
2024-11,NA,Growth,Gamma,Enterprise,121,4,65,0.114,19835.91
2024-11,NA,Growth,ServicesPlus,SMB,78,3,51,0.198,17807.33
2024-11,NA,Growth,ServicesPlus,MidMarket,59,5,30,0.154,18686.64
2024-11,NA,Growth,ServicesPlus,Enterprise,31,2,23,0.116,19409.96
2024-11,NA,Services,Alpha,SMB,78,4,51,0.151,18607.25
2024-11,NA,Services,Alpha,MidMarket,62,5,18,0.108,19965.12
2024-11,NA,Services,Alpha,Enterprise,37,2,16,0.064,20525.32
2024-11,NA,Services,Beta,SMB,156,12,79,0.172,17961.82
2024-11,NA,Services,Beta,MidMarket,132,5,44,0.114,19312.4
2024-11,NA,Services,Beta,Enterprise,71,3,52,0.082,20729.13
2024-11,NA,Services,Gamma,SMB,154,10,62,0.164,18427.52
2024-11,NA,Services,Gamma,MidMarket,106,8,45,0.113,19174.54
2024-11,NA,Services,Gamma,Enterprise,67,5,28,0.074,20183.95
2024-11,NA,Services,ServicesPlus,SMB,78,3,39,0.181,17997.9
2024-11,NA,Services,ServicesPlus,MidMarket,61,5,37,0.11,19373.81
2024-11,NA,Services,ServicesPlus,Enterprise,36,3,27,0.065,20709.05
2024-11,EMEA,Core,Alpha,SMB,177,15,89,0.191,17790.28
2024-11,EMEA,Core,Alpha,MidMarket,127,4,61,0.112,18778.62
2024-11,EMEA,Core,Alpha,Enterprise,70,2,35,0.071,20476.45
2024-11,EMEA,Core,Beta,SMB,112,4,54,0.156,18966.78
2024-11,EMEA,Core,Beta,MidMarket,89,8,71,0.097,20203.22
2024-11,EMEA,Core,Beta,Enterprise,59,5,33,0.057,20995.2
2024-11,EMEA,Core,Gamma,SMB,193,15,85,0.162,18711.87
2024-11,EMEA,Core,Gamma,MidMarket,164,5,78,0.115,19493.34
2024-11,EMEA,Core,Gamma,Enterprise,85,6,36,0.084,20634.72
2024-11,EMEA,Core,ServicesPlus,SMB,114,9,66,0.15,19209.12
2024-11,EMEA,Core,ServicesPlus,MidMarket,82,3,40,0.114,19835.43
2024-11,EMEA,Core,ServicesPlus,Enterprise,53,4,38,0.045,21806.22
2024-11,EMEA,Growth,Alpha,SMB,129,10,69,0.216,16937.89
2024-11,EMEA,Growth,Alpha,MidMarket,106,9,55,0.152,18485.97
2024-11,EMEA,Growth,Alpha,Enterprise,63,5,32,0.097,19696.89
2024-11,EMEA,Growth,Beta,SMB,91,7,36,0.174,18071.34
2024-11,EMEA,Growth,Beta,MidMarket,63,3,40,0.137,18794.93
2024-11,EMEA,Growth,Beta,Enterprise,36,3,30,0.101,19686.41
2024-11,EMEA,Growth,Gamma,SMB,241,9,104,0.22,17109.71
2024-11,EMEA,Growth,Gamma,MidMarket,169,15,67,0.136,19745.06
2024-11,EMEA,Growth,Gamma,Enterprise,94,4,0,0.087,20463.25
2024-11,EMEA,Growth,ServicesPlus,SMB,199,7,99,0.19,17776.26
2024-11,EMEA,Growth,ServicesPlus,MidMarket,128,6,62,0.128,19352.74
2024-11,EMEA,Growth,ServicesPlus,Enterprise,67,5,37,0.102,19637.06
2024-11,EMEA,Services,Alpha,SMB,184,8,116,0.166,17638.95
2024-11,EMEA,Services,Alpha,MidMarket,139,5,70,0.092,20731.64
2024-11,EMEA,Services,Alpha,Enterprise,90,3,44,0.084,20342.85
2024-11,EMEA,Services,Beta,SMB,216,7,91,0.161,18546.55
2024-11,EMEA,Services,Beta,MidMarket,167,12,84,0.107,19790.8
2024-11,EMEA,Services,Beta,Enterprise,90,5,48,0.084,19101.24
2024-11,EMEA,Services,Gamma,SMB,203,7,89,0.183,18370.24
2024-11,EMEA,Services,Gamma,MidMarket,170,13,89,0.134,18982.9
2024-11,EMEA,Services,Gamma,Enterprise,78,4,53,0.086,20203.72
2024-11,EMEA,Services,ServicesPlus,SMB,74,5,45,0.188,18549.02
2024-11,EMEA,Services,ServicesPlus,MidMarket,63,5,29,0.097,19615.78
2024-11,EMEA,Services,ServicesPlus,Enterprise,34,2,14,0.065,20178.15
2024-11,APAC,Core,Alpha,SMB,92,3,57,0.165,19107.54
2024-11,APAC,Core,Alpha,MidMarket,76,4,28,0.108,19511.09
2024-11,APAC,Core,Alpha,Enterprise,43,3,5,0.061,21248.45
2024-11,APAC,Core,Beta,SMB,208,7,105,0.162,18553.38
2024-11,APAC,Core,Beta,MidMarket,172,15,48,0.089,20085.9
2024-11,APAC,Core,Beta,Enterprise,106,10,58,0.056,20134.39
2024-11,APAC,Core,Gamma,SMB,117,4,58,0.16,18647.14
2024-11,APAC,Core,Gamma,MidMarket,99,7,35,0.089,19313.54
2024-11,APAC,Core,Gamma,Enterprise,53,3,15,0.053,20441.94
2024-11,APAC,Core,ServicesPlus,SMB,194,12,108,0.161,18570.37
2024-11,APAC,Core,ServicesPlus,MidMarket,148,13,105,0.082,20115.5
2024-11,APAC,Core,ServicesPlus,Enterprise,88,7,77,0.056,20930.63
2024-11,APAC,Growth,Alpha,SMB,134,6,66,0.203,17371.69
2024-11,APAC,Growth,Alpha,MidMarket,101,6,49,0.139,18924.02
2024-11,APAC,Growth,Alpha,Enterprise,60,3,32,0.102,19819.6
2024-11,APAC,Growth,Beta,SMB,198,11,109,0.182,18434.06
2024-11,APAC,Growth,Beta,MidMarket,149,5,45,0.134,18932.95
2024-11,APAC,Growth,Beta,Enterprise,78,5,31,0.104,19895.66
2024-11,APAC,Growth,Gamma,SMB,257,20,109,0.203,17299.19
2024-11,APAC,Growth,Gamma,MidMarket,219,11,124,0.144,18647.7
2024-11,APAC,Growth,Gamma,Enterprise,103,9,35,0.095,19926.64
2024-11,APAC,Growth,ServicesPlus,SMB,257,14,73,0.187,17786.44
2024-11,APAC,Growth,ServicesPlus,MidMarket,170,13,79,0.142,18442.33
2024-11,APAC,Growth,ServicesPlus,Enterprise,103,5,10,0.104,19823.35
2024-11,APAC,Services,Alpha,SMB,210,6,86,0.178,17881.96
2024-11,APAC,Services,Alpha,MidMarket,159,11,96,0.116,19252.14
2024-11,APAC,Services,Alpha,Enterprise,105,5,51,0.063,20303.25
2024-11,APAC,Services,Beta,SMB,164,6,84,0.166,18545.55
2024-11,APAC,Services,Beta,MidMarket,132,12,65,0.117,19740.41
2024-11,APAC,Services,Beta,Enterprise,82,3,48,0.09,20317.63
2024-11,APAC,Services,Gamma,SMB,167,14,100,0.163,18968.2
2024-11,APAC,Services,Gamma,MidMarket,157,11,103,0.107,19562.66
2024-11,APAC,Services,Gamma,Enterprise,89,6,47,0.074,19836.22
2024-11,APAC,Services,ServicesPlus,SMB,156,13,85,0.143,18993.64
2024-11,APAC,Services,ServicesPlus,MidMarket,118,4,63,0.113,19485.52
2024-11,APAC,Services,ServicesPlus,Enterprise,69,3,23,0.053,20232.81
2024-12,NA,Core,Alpha,SMB,122,10,54,0.156,19267.33
2024-12,NA,Core,Alpha,MidMarket,87,5,50,0.096,19871.62
2024-12,NA,Core,Alpha,Enterprise,54,4,20,0.068,20136.89
2024-12,NA,Core,Beta,SMB,148,4,72,0.184,18273.0
2024-12,NA,Core,Beta,MidMarket,125,9,43,0.089,19887.66
2024-12,NA,Core,Beta,Enterprise,70,3,49,0.07,21245.62
2024-12,NA,Core,Gamma,SMB,86,4,43,0.173,18303.39
2024-12,NA,Core,Gamma,MidMarket,65,5,31,0.119,19961.01
2024-12,NA,Core,Gamma,Enterprise,46,3,20,0.049,20408.38
2024-12,NA,Core,ServicesPlus,SMB,74,4,34,0.165,18332.1
2024-12,NA,Core,ServicesPlus,MidMarket,62,3,41,0.098,19484.16
2024-12,NA,Core,ServicesPlus,Enterprise,36,1,15,0.046,21690.84
2024-12,NA,Growth,Alpha,SMB,112,4,46,0.186,17338.61
2024-12,NA,Growth,Alpha,MidMarket,97,5,45,0.154,19288.95
2024-12,NA,Growth,Alpha,Enterprise,55,5,30,0.1,19166.04
2024-12,NA,Growth,Beta,SMB,273,20,148,0.196,18201.75
2024-12,NA,Growth,Beta,MidMarket,246,19,103,0.15,18720.91
2024-12,NA,Growth,Beta,Enterprise,127,10,43,0.1,19924.91
2024-12,NA,Growth,Gamma,SMB,287,12,129,0.192,18263.02
2024-12,NA,Growth,Gamma,MidMarket,208,17,91,0.134,18838.83
2024-12,NA,Growth,Gamma,Enterprise,106,9,56,0.112,19479.86
2024-12,NA,Growth,ServicesPlus,SMB,83,4,30,0.184,17878.14
2024-12,NA,Growth,ServicesPlus,MidMarket,58,3,29,0.128,18809.31
2024-12,NA,Growth,ServicesPlus,Enterprise,40,3,9,0.127,19712.3
2024-12,NA,Services,Alpha,SMB,86,3,48,0.175,18470.2
2024-12,NA,Services,Alpha,MidMarket,56,5,38,0.116,19947.67
2024-12,NA,Services,Alpha,Enterprise,29,2,9,0.057,20966.4
2024-12,NA,Services,Beta,SMB,161,10,46,0.194,17457.04
2024-12,NA,Services,Beta,MidMarket,125,8,99,0.116,19807.0
2024-12,NA,Services,Beta,Enterprise,69,6,29,0.056,19810.63
2024-12,NA,Services,Gamma,SMB,145,12,63,0.149,18887.7
2024-12,NA,Services,Gamma,MidMarket,99,8,53,0.109,19939.44
2024-12,NA,Services,Gamma,Enterprise,67,3,50,0.068,21592.84
2024-12,NA,Services,ServicesPlus,SMB,72,4,36,0.161,18623.09
2024-12,NA,Services,ServicesPlus,MidMarket,60,3,38,0.115,19066.7
2024-12,NA,Services,ServicesPlus,Enterprise,36,1,25,0.074,20178.53
2024-12,EMEA,Core,Alpha,SMB,153,7,83,0.162,18490.01
2024-12,EMEA,Core,Alpha,MidMarket,125,8,69,0.082,20752.21
2024-12,EMEA,Core,Alpha,Enterprise,77,7,47,0.08,20604.7
2024-12,EMEA,Core,Beta,SMB,132,10,58,0.159,17983.54
2024-12,EMEA,Core,Beta,MidMarket,101,4,38,0.125,19856.13
2024-12,EMEA,Core,Beta,Enterprise,49,4,27,0.069,20495.94
2024-12,EMEA,Core,Gamma,SMB,218,18,79,0.151,17945.72
2024-12,EMEA,Core,Gamma,MidMarket,171,6,94,0.083,19546.89
2024-12,EMEA,Core,Gamma,Enterprise,79,2,62,0.052,20677.57
2024-12,EMEA,Core,ServicesPlus,SMB,109,7,78,0.166,18561.34
2024-12,EMEA,Core,ServicesPlus,MidMarket,75,5,42,0.119,19440.06
2024-12,EMEA,Core,ServicesPlus,Enterprise,44,2,16,0.07,20076.06
2024-12,EMEA,Growth,Alpha,SMB,161,13,76,0.213,16894.23
2024-12,EMEA,Growth,Alpha,MidMarket,107,3,45,0.134,19348.53
2024-12,EMEA,Growth,Alpha,Enterprise,66,3,43,0.117,18877.01
2024-12,EMEA,Growth,Beta,SMB,94,4,47,0.208,17625.91
2024-12,EMEA,Growth,Beta,MidMarket,84,6,42,0.146,18966.54
2024-12,EMEA,Growth,Beta,Enterprise,44,3,21,0.107,19468.08
2024-12,EMEA,Growth,Gamma,SMB,230,13,100,0.2,17763.2
2024-12,EMEA,Growth,Gamma,MidMarket,174,10,89,0.136,18960.91
2024-12,EMEA,Growth,Gamma,Enterprise,99,4,34,0.099,19651.85
2024-12,EMEA,Growth,ServicesPlus,SMB,178,6,73,0.207,17417.7
2024-12,EMEA,Growth,ServicesPlus,MidMarket,142,10,63,0.147,19512.07
2024-12,EMEA,Growth,ServicesPlus,Enterprise,84,3,49,0.114,19534.92
2024-12,EMEA,Services,Alpha,SMB,200,16,112,0.16,17713.07
2024-12,EMEA,Services,Alpha,MidMarket,139,12,87,0.119,19631.55
2024-12,EMEA,Services,Alpha,Enterprise,83,4,64,0.062,21468.62
2024-12,EMEA,Services,Beta,SMB,206,11,113,0.18,18015.66
2024-12,EMEA,Services,Beta,MidMarket,170,10,56,0.104,19985.03
2024-12,EMEA,Services,Beta,Enterprise,89,6,36,0.076,20547.06
2024-12,EMEA,Services,Gamma,SMB,192,9,77,0.187,18361.11
2024-12,EMEA,Services,Gamma,MidMarket,140,5,52,0.114,19213.2
2024-12,EMEA,Services,Gamma,Enterprise,84,5,73,0.081,20377.25
2024-12,EMEA,Services,ServicesPlus,SMB,88,4,59,0.176,18354.91
2024-12,EMEA,Services,ServicesPlus,MidMarket,66,4,32,0.125,19181.54
2024-12,EMEA,Services,ServicesPlus,Enterprise,37,2,21,0.088,19310.66
2024-12,APAC,Core,Alpha,SMB,83,4,49,0.163,18892.29
2024-12,APAC,Core,Alpha,MidMarket,69,4,33,0.088,20141.67
2024-12,APAC,Core,Alpha,Enterprise,43,3,19,0.064,19854.82
2024-12,APAC,Core,Beta,SMB,228,20,97,0.136,19304.13
2024-12,APAC,Core,Beta,MidMarket,172,7,88,0.095,20585.02
2024-12,APAC,Core,Beta,Enterprise,98,7,66,0.083,19401.66
2024-12,APAC,Core,Gamma,SMB,127,5,45,0.176,17546.15
2024-12,APAC,Core,Gamma,MidMarket,85,5,42,0.092,20170.05
2024-12,APAC,Core,Gamma,Enterprise,50,3,29,0.046,21715.22
2024-12,APAC,Core,ServicesPlus,SMB,192,6,93,0.189,16944.71
